MARKET_NAME,MARKET_TERM,TIME_OF_USE,START_DATE,END_DATE,START_DATE_GMT,END_DATE_GMT,APNODE_ID,APNODE_ID_PRICE,XML_DATA_ITEM
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BESSGEN_7_N002,-301.1,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BESSGEN_7_N003,-301.1,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BIGSK230_2_N025,-192.64,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BIGSKGN1134_7_N026,-192.64,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BIGSKGN5_7_N001,-192.64,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BIOMSJCT_6_GN001,-231.98,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BKR111_7_N002,-269.75,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLACKWLL_7_N002,-269.68,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLCKBUTT_7_B1,-803.37,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLKCRK_2_GMCBT1-APND,126.85,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLKDIA_7_N001,-937.25,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLM W_2_COSBT1GN,40.02,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLUESKY_7_N001,-193.28,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLYTHES1_7_N002,126.85,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLYTHESC_1_GN001,10.57,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLYTHESC_1_N008,-66.27,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BLYTHE_1_N101,-65.87,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BONNIEN_7_N002,-694.63,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BORDEN_2_N008,-731.9,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BORREGO_6_N009,-309.12,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BOULEVRD_7_N012,-200.99,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BOWMAN_7_N002,-680.81,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BREGGEN_7_N006,-228.7,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BRNYFRST_7_B1,-758.22,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BRODIE_2_WIND-APND,-178.86,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BSKYNPM_7_N003,-192.64,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BSKYNPM_7_N004,-132.32,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BSKYNPM_7_N005,-192.64,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BUCKWND_1_N101,-498.63,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BUCKWND_1_N201,-498.63,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,BUMONT_7_N001,-396.09,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,C493GEN_7_N003,-286.47,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,C643TM1_7_N001,7.88,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,C7-1-S1_1_N002,132.84,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,C7-2-S1_1_N002,73.47,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,C877P2C2_7_ND002,-739.04,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CABALLO3_7_N001,-733.95,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CABALLO3_7_N002,-733.95,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CADET_6_N002,-271.9,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CALIPSF_7_N001,110.69,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CALISTGA_6_N004,-916.27,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CAMCHE_1_PL1X3-APND,-828.95,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CAMDEN_6_N011,-530.66,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CAMERON_7_N008,-326.1,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CANTGEN_7_N002,-671.92,LT_OFF_PRC
AUC_MN_2025_M02_TC,Monthly,OFF,2025-02-01T00:00:00,2025-02-28T23:59:59,2025-02-01T08:00:00-00:00,2025-03-01T07:59:59-00:00,CANYONP1_7_GN001,-233.37,LT_OFF_PRC
